num_vertices,num_edges,compare_count
37000,200000,1269352
37000,200000,1269573
37000,200000,1269890
37000,200000,1268186
37000,200000,1267359
37000,200000,1269395
37000,200000,1269054
37000,200000,1269008
38000,200000,1301676
38000,200000,1301630
38000,200000,1302097
38000,200000,1301453
38000,200000,1301031
38000,200000,1301548
38000,200000,1301850
38000,200000,1302343
38000,200000,1302068
38000,200000,1302430
39000,200000,1335909
39000,200000,1335044
39000,200000,1333928
39000,200000,1335778
39000,200000,1335721
39000,200000,1334683
39000,200000,1334616
39000,200000,1335954
39000,200000,1334103
39000,200000,1333608
40000,200000,1367186
40000,200000,1365656
40000,200000,1366703
40000,200000,1366830
40000,200000,1368053
40000,200000,1369100
40000,200000,1366872
40000,200000,1366479
40000,200000,1367171
40000,200000,1367709
41000,200000,1399383
41000,200000,1400532
41000,200000,1399206
41000,200000,1398696
41000,200000,1398910
41000,200000,1399456
41000,200000,1397184
41000,200000,1398800
41000,200000,1398962
41000,200000,1400533
42000,200000,1430893
42000,200000,1429814
42000,200000,1430052
42000,200000,1429809
42000,200000,1431898
42000,200000,1430474
42000,200000,1431935
42000,200000,1431419
42000,200000,1430475
42000,200000,1431400
43000,200000,1462579
43000,200000,1461688
43000,200000,1463089
43000,200000,1462019
43000,200000,1463152
43000,200000,1462199
43000,200000,1462849
43000,200000,1461520
43000,200000,1463832
43000,200000,1460932
44000,200000,1495040
44000,200000,1494363
44000,200000,1492944
44000,200000,1494641
44000,200000,1494804
44000,200000,1494327
44000,200000,1493392
44000,200000,1492406
44000,200000,1493803
44000,200000,1495056
45000,200000,1525262
45000,200000,1524872
45000,200000,1525670
45000,200000,1525430
45000,200000,1526024
45000,200000,1525280
45000,200000,1525202
45000,200000,1523566
45000,200000,1524660
45000,200000,1525631
46000,200000,1553198
46000,200000,1556056
46000,200000,1555660
46000,200000,1555983
46000,200000,1558893
46000,200000,1556862
46000,200000,1556560
46000,200000,1556201
46000,200000,1556265
46000,200000,1555944
47000,200000,1586854
47000,200000,1583987
47000,200000,1586005
47000,200000,1586576
47000,200000,1585574
47000,200000,1585593
47000,200000,1587350
47000,200000,1587407
47000,200000,1586376
47000,200000,1585909
48000,200000,1617066
48000,200000,1617416
48000,200000,1617702
48000,200000,1617589
48000,200000,1618261
48000,200000,1615036
48000,200000,1615967
48000,200000,1618292
48000,200000,1616761
48000,200000,1618810
49000,200000,1645840
49000,200000,1647117
49000,200000,1646881
49000,200000,1643916
49000,200000,1645756
49000,200000,1646714
49000,200000,1646496
49000,200000,1647960
49000,200000,1647294
49000,200000,1647210
50000,200000,1676534
50000,200000,1675187
50000,200000,1677924
50000,200000,1677357
50000,200000,1676289
50000,200000,1676759
50000,200000,4
50000,200000,1675937
50000,200000,1676739
50000,200000,1679407
51000,200000,1706727
51000,200000,1705466
51000,200000,1701368
51000,200000,1707479
51000,200000,1707153
51000,200000,1705880
51000,200000,1705797
51000,200000,1708687
51000,200000,1704821
51000,200000,1703824
52000,200000,1734942
52000,200000,1733667
52000,200000,1735746
52000,200000,1735699
52000,200000,1733753
52000,200000,1735339
52000,200000,1734019
52000,200000,1732740
52000,200000,1733107
52000,200000,1734873
53000,200000,1764671
53000,200000,1763937
53000,200000,1763513
53000,200000,1763218
53000,200000,1764675
53000,200000,1760393
53000,200000,1763015
53000,200000,1763017
53000,200000,4
53000,200000,1764464
54000,200000,1789464
54000,200000,1794277
54000,200000,1792401
54000,200000,1790520
54000,200000,1791516
54000,200000,1789386
54000,200000,1791763
54000,200000,4
54000,200000,1792250
54000,200000,1791032
55000,200000,1821148
55000,200000,1816589
55000,200000,1820487
55000,200000,1817977
55000,200000,1818441
55000,200000,1817734
55000,200000,4
55000,200000,1820716
55000,200000,1816631
55000,200000,1818150
56000,200000,1847065
56000,200000,1848647
56000,200000,1842774
56000,200000,1848698
56000,200000,1844069
56000,200000,1846196
56000,200000,1845764
56000,200000,1845784
56000,200000,1845619
56000,200000,1846462
57000,200000,1872294
57000,200000,1878334
57000,200000,1875049
57000,200000,1872679
57000,200000,1875606
57000,200000,4
57000,200000,1871514
57000,200000,1876263
57000,200000,1873483
57000,200000,4
58000,200000,1899519
58000,200000,1899105
58000,200000,4
58000,200000,1901750
58000,200000,1898900
58000,200000,1901326
58000,200000,1899346
58000,200000,1897088
58000,200000,1899709
58000,200000,1898882
59000,200000,1924065
59000,200000,1927132
59000,200000,1923765
59000,200000,1929329
59000,200000,1927392
59000,200000,1926018
59000,200000,1930074
59000,200000,1926042
59000,200000,1926523
59000,200000,1926198
60000,200000,1947687
60000,200000,1953564
60000,200000,1951089
60000,200000,1952683
60000,200000,1954417
60000,200000,1955077
60000,200000,1953221
60000,200000,1952445
60000,200000,1953627
60000,200000,1952591
61000,200000,1974533
61000,200000,1976009
61000,200000,1978686
61000,200000,1976246
61000,200000,1980654
61000,200000,1979932
61000,200000,1976213
61000,200000,1977359
61000,200000,1976314
61000,200000,1979293
62000,200000,1999131
62000,200000,2000263
62000,200000,2005870
62000,200000,2001253
62000,200000,2002081
62000,200000,2001923
62000,200000,2000194
62000,200000,2000550
62000,200000,2000891
62000,200000,2000120
63000,200000,2029216
63000,200000,2025918
63000,200000,4
63000,200000,2025700
63000,200000,2028256
63000,200000,2024676
63000,200000,2027477
63000,200000,2028226
63000,200000,2022369
63000,200000,2026818
64000,200000,2050060
64000,200000,4
64000,200000,2049156
64000,200000,2050602
64000,200000,2056798
64000,200000,2052282
64000,200000,2049768
64000,200000,2050287
64000,200000,2056291
64000,200000,2050554
65000,200000,4
65000,200000,2074425
65000,200000,2073243
65000,200000,2073919
65000,200000,2079155
65000,200000,2070561
65000,200000,2079762
65000,200000,2073121
65000,200000,2075688
65000,200000,2078440
66000,200000,2094812
66000,200000,2097099
66000,200000,2098174
66000,200000,2100802
66000,200000,2099589
66000,200000,2098536
66000,200000,2097086
66000,200000,2101748
66000,200000,2100684
66000,200000,4
67000,200000,2125350
67000,200000,2123843
67000,200000,2122553
67000,200000,2124990
67000,200000,2124480
67000,200000,2121317
67000,200000,2125429
67000,200000,2124255
67000,200000,2120272
67000,200000,2122539
68000,200000,2149222
68000,200000,2152535
68000,200000,2146867
68000,200000,2150519
68000,200000,2149009
68000,200000,2149727
68000,200000,2145394
68000,200000,2141151
68000,200000,2145131
68000,200000,2146488
69000,200000,2167593
69000,200000,4
69000,200000,2173561
69000,200000,2171998
69000,200000,2172120
69000,200000,2168437
69000,200000,2171008
69000,200000,2173257
69000,200000,2172269
69000,200000,4
70000,200000,2194535
70000,200000,2197513
70000,200000,2193005
70000,200000,2195769
70000,200000,2193486
70000,200000,4
70000,200000,2191335
70000,200000,2190590
70000,200000,2189641
70000,200000,2198915
71000,200000,2215330
71000,200000,2218381
71000,200000,2216437
71000,200000,2214364
71000,200000,2213155
71000,200000,2214152
71000,200000,2221508
71000,200000,2212057
71000,200000,2220574
71000,200000,2219032
72000,200000,2233321
72000,200000,2234059
72000,200000,2240331
72000,200000,2238971
72000,200000,2242279
72000,200000,2238092
72000,200000,2238689
72000,200000,2238939
72000,200000,2241328
72000,200000,2232164
73000,200000,2263108
73000,200000,2264277
73000,200000,2260133
73000,200000,2263602
73000,200000,2256995
73000,200000,2263767
73000,200000,2261821
73000,200000,2261980
73000,200000,2255143
73000,200000,4
74000,200000,2281102
74000,200000,2277744
74000,200000,2284979
74000,200000,2279365
74000,200000,2285363
74000,200000,4
74000,200000,14
74000,200000,2280201
74000,200000,2276715
74000,200000,2276960
75000,200000,2302032
75000,200000,2303356
75000,200000,2297637
75000,200000,2300677
75000,200000,2303276
75000,200000,4
75000,200000,2301329
75000,200000,2306600
75000,200000,2305560
75000,200000,2299730
76000,200000,2325233
76000,200000,2322796
76000,200000,2324745
76000,200000,2322989
76000,200000,2320503
76000,200000,2316755
76000,200000,2326370
76000,200000,2319809
76000,200000,2323290
76000,200000,4
77000,200000,2338881
77000,200000,2337774
77000,200000,18
77000,200000,2334275
77000,200000,2343368
77000,200000,2337526
77000,200000,2342465
77000,200000,2340561
77000,200000,2343795
77000,200000,2345655
78000,200000,2359024
78000,200000,2348864
78000,200000,2363057
78000,200000,4
78000,200000,2346429
78000,200000,9
78000,200000,4
78000,200000,2361950
78000,200000,2360336
78000,200000,4
79000,200000,2366920
79000,200000,2377293
79000,200000,2377528
79000,200000,2373786
79000,200000,2381281
79000,200000,2369819
79000,200000,2370441
79000,200000,2380145
79000,200000,4
79000,200000,2371319
80000,200000,2398240
80000,200000,2392744
80000,200000,2395476
80000,200000,2396408
80000,200000,2390275
80000,200000,2397898
80000,200000,2403468
80000,200000,4
80000,200000,2391870
80000,200000,2396613
81000,200000,2413140
81000,200000,2415469
81000,200000,2411024
81000,200000,2407010
81000,200000,2410576
81000,200000,4
81000,200000,2413423
81000,200000,2401795
81000,200000,2413547
81000,200000,2410261
82000,200000,2439063
82000,200000,2423102
82000,200000,2424608
82000,200000,2425370
82000,200000,2436316
82000,200000,24
82000,200000,2433221
82000,200000,2432837
82000,200000,2432937
82000,200000,2431787
83000,200000,2436161
83000,200000,2444788
83000,200000,2450351
83000,200000,2448510
83000,200000,9
83000,200000,2446143
83000,200000,2439917
83000,200000,2445321
83000,200000,2435405
83000,200000,2447610
84000,200000,4
84000,200000,2458252
84000,200000,2456174
84000,200000,2458822
84000,200000,2460152
84000,200000,2452561
84000,200000,2454205
84000,200000,2457419
84000,200000,2461097
84000,200000,2457518
85000,200000,2475512
85000,200000,2479534
85000,200000,2471906
85000,200000,2470782
85000,200000,2467545
85000,200000,2467955
85000,200000,2472268
85000,200000,2477154
85000,200000,2465421
85000,200000,2477710
86000,200000,2485316
86000,200000,2495448
86000,200000,9
86000,200000,27
86000,200000,2489079
86000,200000,4
86000,200000,2492541
86000,200000,2491848
86000,200000,2489179
86000,200000,2487937
87000,200000,2508699
87000,200000,2497510
87000,200000,2502378
87000,200000,2506129
87000,200000,2510300
87000,200000,2493537
87000,200000,2497644
87000,200000,4
87000,200000,2498997
87000,200000,2499752
88000,200000,4
88000,200000,2513491
88000,200000,2514877
88000,200000,2505209
88000,200000,2510094
88000,200000,2506660
88000,200000,2514686
88000,200000,2514854
88000,200000,9
88000,200000,2518509
89000,200000,4
89000,200000,4
89000,200000,4
89000,200000,2507536
89000,200000,2534165
89000,200000,2516251
89000,200000,2530726
89000,200000,2520741
89000,200000,2529694
89000,200000,2518271
90000,200000,2540567
90000,200000,9
90000,200000,2542984
90000,200000,2543633
90000,200000,4
90000,200000,2537108
90000,200000,2535593
90000,200000,2547583
90000,200000,2532401
90000,200000,2538793
91000,200000,2553859
91000,200000,2542754
91000,200000,2549366
91000,200000,2539137
91000,200000,2546779
91000,200000,2556831
91000,200000,2548216
91000,200000,2544375
91000,200000,2538574
91000,200000,2543597
92000,200000,2553692
92000,200000,2560067
92000,200000,2565645
92000,200000,2553655
92000,200000,4
92000,200000,2557995
92000,200000,2556965
92000,200000,2554256
92000,200000,2558477
92000,200000,23
93000,200000,2567875
93000,200000,2563378
93000,200000,4
93000,200000,4
93000,200000,4
93000,200000,2560250
93000,200000,2571017
93000,200000,2556475
93000,200000,2565253
93000,200000,2567627
94000,200000,4
94000,200000,2579958
94000,200000,2571694
94000,200000,2574479
94000,200000,2572876
94000,200000,2577915
94000,200000,2573523
94000,200000,2572321
94000,200000,2578531
94000,200000,2589449
95000,200000,4
95000,200000,2582469
95000,200000,2582529
95000,200000,2582646
95000,200000,2577826
95000,200000,2583904
95000,200000,2583908
95000,200000,2582789
95000,200000,2594910
95000,200000,2578073
96000,200000,2596092
96000,200000,2593774
96000,200000,2590893
96000,200000,2590198
96000,200000,2589230
96000,200000,2587197
96000,200000,2592856
96000,200000,2589899
96000,200000,2577033
96000,200000,14
97000,200000,2595242
97000,200000,9
97000,200000,2607779
97000,200000,9
97000,200000,2599907
97000,200000,2594264
97000,200000,2599610
97000,200000,2592394
97000,200000,2598584
97000,200000,2596833
98000,200000,2609327
98000,200000,2608173
98000,200000,2612674
98000,200000,2607763
98000,200000,2600670
98000,200000,2609527
98000,200000,2600032
98000,200000,2599937
98000,200000,2605531
98000,200000,2602033
99000,200000,2612117
99000,200000,2607408
99000,200000,2609360
99000,200000,4
99000,200000,2616016
99000,200000,2608527
99000,200000,2614014
99000,200000,4
99000,200000,2605316
99000,200000,2633005
100000,200000,2620890
100000,200000,2613349
100000,200000,2605546
100000,200000,4
100000,200000,2607879
100000,200000,14
100000,200000,2614762
100000,200000,2625357
100000,200000,2612714
100000,200000,2620644
