num_vertices,num_edges,time
1000,340000,35400600
1000,350000,53977900
1000,360000,55217900
1000,370000,50595500
1000,380000,54704600
1000,390000,46686700
1000,400000,47137800
1000,410000,42761700
1000,420000,65987500
1000,430000,82418900
1000,440000,45753200
1000,450000,78412100
1000,460000,55779700
1000,470000,73564300
1000,480000,80969100
1000,490000,75601100
1000,500000,82085200
1000,510000,99383200
1000,520000,73000300
1000,530000,82299100
1000,540000,71395200
1000,550000,103358700
1000,560000,100360500
1000,570000,90091500
1000,580000,98293400
1000,590000,138172200
1000,600000,82857700
1000,610000,96847100
1000,620000,106733600
1000,630000,135785000
1000,640000,109742900
1000,650000,100581300
1000,660000,85164800
1000,670000,117573100
1000,680000,117058500
1000,690000,149647100
1000,700000,125834300
1000,710000,118849700
1000,720000,122955400
1000,730000,120995300
1000,740000,180168600
1000,750000,161040300
1000,760000,191705000
1000,770000,132198600
1000,780000,120530700
1000,790000,157618800
1000,800000,116697300
1000,810000,120378600
1000,820000,120291300
1000,830000,130386700
1000,840000,189608300
1000,850000,186542900
1000,860000,169783100
1000,870000,201202500
1000,880000,169199300
1000,890000,181147600
1000,900000,127753400
1000,910000,183368600
1000,920000,235540700
1000,930000,219263700
1000,940000,184532700
1000,950000,206261700
1000,960000,175757200
1000,970000,204721500
1000,980000,204456900
1000,990000,178319800
1000,1000000,223399400
1000,10000,395400
1000,20000,537100
1000,30000,1000600
1000,40000,916700
1000,50000,1241100
1000,60000,2086100
1000,70000,5430900
1000,80000,10216700
1000,90000,4080300
1000,100000,3011400
1000,110000,4910300
1000,120000,4168600
1000,130000,4908200
1000,140000,11099800
1000,150000,12402300
1000,160000,4631100
1000,170000,5784100
1000,180000,4766500
1000,190000,5246300
1000,200000,4857400
1000,210000,11694000
1000,220000,5105700
1000,230000,6411700
1000,240000,6256800
1000,250000,15972500
1000,260000,25138800
1000,270000,10139400
1000,280000,31567800
1000,290000,35639900
1000,300000,30992900
1000,310000,29680300
1000,320000,21052000
1000,330000,38441100
1000,340000,27071400
1000,350000,32798300
1000,360000,31911100
1000,370000,70676600
1000,380000,52217400
1000,390000,78494500
1000,400000,38689200
1000,410000,70235900
1000,420000,80664600
1000,430000,47722200
1000,440000,37604900
1000,450000,46170500
1000,460000,69468200
1000,470000,77518900
1000,480000,73511600
1000,490000,86178400
1000,500000,76140600
1000,510000,94336300
1000,520000,84884100
1000,530000,58248500
1000,540000,78397900
1000,550000,72247700
1000,560000,99357300
1000,570000,76516500
1000,580000,73932100
1000,590000,102429100
1000,600000,94692600
1000,610000,118240500
1000,620000,121528100
1000,630000,100389000
1000,640000,133163400
1000,650000,148604500
1000,660000,94811800
1000,670000,95505400
1000,680000,138064600
1000,690000,139932400
1000,700000,103814000
1000,710000,121503800
1000,720000,132704600
1000,730000,98939300
1000,740000,126608900
1000,750000,175033000
1000,760000,138356100
1000,770000,170648800
1000,780000,177743200
1000,790000,145840200
1000,800000,106232500
1000,810000,108426000
1000,820000,135517700
1000,830000,132328500
1000,840000,117120400
1000,850000,132872900
1000,860000,133756200
1000,870000,142140100
1000,880000,169171200
1000,890000,160029000
1000,900000,185816500
1000,910000,148208400
1000,920000,193203300
1000,930000,239540100
1000,940000,260345300
1000,950000,252898600
1000,960000,252749200
1000,970000,239740500
1000,980000,261210100
1000,990000,265566300
1000,1000000,260620300
1000,10000,624700
1000,20000,1643600
1000,30000,2684100
1000,40000,3743500
1000,50000,5151400
1000,60000,6428300
1000,70000,6670600
1000,80000,7650100
1000,90000,11255900
1000,100000,9391900
1000,110000,21085900
1000,120000,19976400
1000,130000,19252300
1000,140000,32289000
1000,150000,29560400
1000,160000,34019100
1000,170000,25623000
1000,180000,44920600
1000,190000,42736400
1000,200000,29853100
1000,210000,41818200
1000,220000,51862300
1000,230000,45477500
1000,240000,42866900
1000,250000,44999100
1000,260000,52618500
1000,270000,55174900
1000,280000,54526400
1000,290000,56550200
1000,300000,58233600
1000,310000,64681200
1000,320000,67643400
1000,330000,71286400
1000,340000,86637800
1000,350000,77972700
1000,360000,70259900
1000,370000,89620600
1000,380000,87539100
1000,390000,72890500
1000,400000,68025100
1000,410000,90584800
1000,420000,103010500
1000,430000,82229200
1000,440000,113374900
1000,450000,106241900
1000,460000,115577200
1000,470000,112757300
1000,480000,105823800
1000,490000,138014300
1000,500000,122766200
1000,510000,135584000
1000,520000,112330100
1000,530000,140274900
1000,540000,130976400
1000,550000,141502700
1000,560000,147602800
1000,570000,87111000
1000,580000,81913400
1000,590000,126890700
1000,600000,133630500
1000,610000,120182300
1000,620000,150311200
1000,630000,124141600
1000,640000,119806700
1000,650000,86745100
1000,660000,149173200
1000,670000,95739800
1000,680000,153525400
1000,690000,131740400
1000,700000,144413500
1000,710000,136150500
1000,720000,134374000
1000,730000,129839600
1000,740000,128179200
1000,750000,167687000
1000,760000,156148100
1000,770000,132872600
1000,780000,106888200
1000,790000,142382900
1000,800000,147028400
1000,810000,155366200
1000,820000,197412500
1000,830000,140011600
1000,840000,140362200
1000,850000,159962500
1000,860000,175727900
1000,870000,148718700
1000,880000,177210200
1000,890000,164262200
1000,900000,169147700
1000,910000,159102400
1000,920000,195861400
1000,930000,188399800
1000,940000,148446800
1000,950000,138221500
1000,960000,180237000
1000,970000,173782900
1000,980000,164762600
1000,990000,208144400
1000,1000000,171884700
1000,10000,444600
1000,20000,557600
1000,30000,2884900
1000,40000,980500
1000,50000,1243300
1000,60000,1337800
1000,70000,2798400
1000,80000,1966300
1000,90000,2616000
1000,100000,6413900
1000,110000,3976300
1000,120000,4552200
1000,130000,3677400
1000,140000,11458800
1000,150000,4906000
1000,160000,6905300
1000,170000,5994600
1000,180000,5612800
1000,190000,13995300
1000,200000,30609500
1000,210000,17037400
1000,220000,26473700
1000,230000,26768900
1000,240000,22619500
1000,250000,28896600
1000,260000,25530100
1000,270000,19140700
1000,280000,62278200
1000,290000,41115700
1000,300000,35680800
1000,310000,43402700
1000,320000,49475400
1000,330000,30190400
1000,340000,38524700
1000,350000,38069500
1000,360000,51612400
1000,370000,42616600
1000,380000,73075900
1000,390000,59300600
1000,400000,40955000
1000,410000,44123500
1000,420000,57688800
1000,430000,55201900
1000,440000,82644900
1000,450000,57122400
1000,460000,80108700
1000,470000,69443000
1000,480000,69218800
1000,490000,67804000
1000,500000,85609000
1000,510000,62735700
1000,520000,76041800
1000,530000,75006500
1000,540000,67102600
1000,550000,112732700
1000,560000,85506600
1000,570000,102823700
1000,580000,91016700
1000,590000,87073100
1000,600000,68364200
1000,610000,81034500
1000,620000,107196200
1000,630000,100565800
1000,640000,91288200
1000,650000,117917300
1000,660000,99503400
1000,670000,110482400
1000,680000,83409500
1000,690000,108063600
1000,700000,122236300
1000,710000,100266900
1000,720000,142283800
1000,730000,131545400
1000,740000,128897400
1000,750000,109165700
1000,760000,120057300
1000,770000,149270000
1000,780000,118593900
1000,790000,127407400
1000,800000,138329400
1000,810000,108273200
1000,820000,159127800
1000,830000,159062800
1000,840000,114968500
1000,850000,168701400
1000,860000,163488000
1000,870000,149297600
1000,880000,167165900
1000,890000,188565800
1000,900000,184643600
1000,910000,217530400
1000,920000,150154400
1000,930000,173906500
1000,940000,144911800
1000,950000,171055400
1000,960000,180875300
1000,970000,188548700
1000,980000,202827200
1000,990000,155470900
1000,1000000,207938000
1000,10000,852400
1000,20000,1292900
1000,30000,2131200
1000,40000,2286500
1000,50000,3442100
1000,60000,3353000
1000,70000,4926200
1000,80000,4825000
1000,90000,3810700
1000,100000,2967400
1000,110000,2920200
1000,120000,3041700
1000,130000,54020800
1000,140000,6255100
1000,150000,13921300
1000,160000,23742200
1000,170000,39809500
1000,180000,33338000
1000,190000,34599000
1000,200000,50262900
1000,210000,33613900
1000,220000,48202300
1000,230000,45774600
1000,240000,48052200
1000,250000,47391600
1000,260000,46324700
1000,270000,60092300
1000,280000,48847200
1000,290000,69470200
1000,300000,61700100
1000,310000,66452100
1000,320000,71349800
1000,330000,79725300
1000,340000,83566600
1000,350000,70906000
1000,360000,99046200
1000,370000,79361600
1000,380000,93224100
1000,390000,100717000
1000,400000,96092300
1000,410000,97238100
1000,420000,90591800
1000,430000,123112100
1000,440000,111150700
1000,450000,109078800
1000,460000,121695800
1000,470000,97338500
1000,480000,110878800
1000,490000,116198800
1000,500000,125224900
1000,510000,95885100
1000,520000,116686500
1000,530000,136372100
1000,540000,128727900
1000,550000,154297400
1000,560000,138725800
1000,570000,150299200
1000,580000,144457800
1000,590000,154024700
1000,600000,140105800
1000,610000,156532500
1000,620000,161607400
1000,630000,144278400
1000,640000,169992000
1000,650000,174667300
1000,660000,205577700
1000,670000,143688600
1000,680000,166446500
1000,690000,193710800
1000,700000,154008700
1000,710000,168585500
1000,720000,176139400
1000,730000,187027000
1000,740000,200886900
1000,750000,200004100
1000,760000,179956400
1000,770000,228225300
1000,780000,188029700
1000,790000,197899800
1000,800000,224951400
1000,810000,214087700
1000,820000,204017900
1000,830000,218197200
1000,840000,227955400
1000,850000,232584000
1000,860000,234186800
1000,870000,237170800
1000,880000,228902200
1000,890000,239445600
1000,900000,239548500
1000,910000,256315200
1000,920000,223945600
1000,930000,240973200
1000,940000,226835300
1000,950000,231222800
1000,960000,230919700
1000,970000,254273400
1000,980000,272278800
1000,990000,271331900
1000,1000000,243786100
1000,10000,1234400
1000,20000,3257000
1000,30000,3657600
1000,40000,7323300
1000,50000,6561000
1000,60000,6525600
1000,70000,9275700
1000,80000,6384300
1000,90000,9725500
1000,100000,10361800
1000,110000,11245800
1000,120000,12130400
1000,130000,15255400
1000,140000,25064700
1000,150000,18420600
1000,160000,31293000
1000,170000,27332100
1000,180000,42952500
1000,190000,34275400
1000,200000,35575300
1000,210000,38852100
1000,220000,42666200
1000,230000,40935100
1000,240000,48843200
1000,250000,66973300
1000,260000,59071100
1000,270000,67008700
1000,280000,62323900
1000,290000,64695800
1000,300000,61494200
1000,310000,66696700
1000,320000,74808400
1000,330000,94321700
1000,340000,76123600
1000,350000,75360600
1000,360000,82140200
1000,370000,104068200
1000,380000,81198700
1000,390000,76479400
1000,400000,92380700
1000,410000,97752700
1000,420000,87217400
1000,430000,110880200
1000,440000,101658500
1000,450000,109565100
1000,460000,112741500
1000,470000,105392100
1000,480000,110000600
1000,490000,116107100
1000,500000,136843800
1000,510000,132734000
1000,520000,133045800
1000,530000,129965600
1000,540000,126798700
1000,550000,130523100
1000,560000,129968700
1000,570000,186710200
1000,580000,143263400
1000,590000,151241100
1000,600000,163142400
1000,610000,157121200
1000,620000,191484200
1000,630000,172514200
1000,640000,163181300
1000,650000,165784800
1000,660000,170067400
1000,670000,176316600
1000,680000,161235700
1000,690000,167380000
1000,700000,181067100
1000,710000,158282200
1000,720000,197972100
1000,730000,167733200
1000,740000,192026800
1000,750000,173193900
1000,760000,228248500
1000,770000,201763800
1000,780000,191811500
1000,790000,174084200
1000,800000,207448200
1000,810000,191280100
1000,820000,213584600
1000,830000,269790400
1000,840000,258516600
1000,850000,142846200
1000,860000,145617100
1000,870000,192070400
1000,880000,168950300
1000,890000,167281500
1000,900000,111738500
1000,910000,142613500
1000,920000,143481000
1000,930000,226583700
1000,940000,204373900
1000,950000,167991200
1000,960000,236830800
1000,970000,201201200
1000,980000,192299000
1000,990000,213875700
1000,1000000,219679000
1000,10000,760400
1000,20000,1000900
1000,30000,1901700
1000,40000,1691800
1000,50000,3089200
1000,60000,5401900
1000,70000,3689800
1000,80000,2544200
1000,90000,3437200
1000,100000,4164900
1000,110000,4012000
1000,120000,4133600
1000,130000,3823400
1000,140000,4225000
1000,150000,4771100
1000,160000,5459400
1000,170000,10361900
1000,180000,10353900
1000,190000,7239100
1000,200000,6350700
1000,210000,6598400
1000,220000,10807600
1000,230000,23911300
1000,240000,20651100
1000,250000,20663000
1000,260000,27693200
1000,270000,31383800
1000,280000,27563300
1000,290000,30115800
1000,300000,14568800
1000,310000,20046400
1000,320000,14865900
1000,330000,12632200
1000,340000,29607000
1000,350000,24000600
1000,360000,41744600
1000,370000,53981100
1000,380000,49277300
1000,390000,56779900
1000,400000,35164700
1000,410000,42034900
1000,420000,37287000
1000,430000,65216200
1000,440000,83679600
1000,450000,59113100
1000,460000,69679200
1000,470000,67894600
1000,480000,82393000
1000,490000,64019700
1000,500000,104733200
1000,510000,83475900
1000,520000,89191100
1000,530000,79323400
1000,540000,92951100
1000,550000,85273400
1000,560000,101039700
1000,570000,91963900
1000,580000,109091500
1000,590000,125187000
1000,600000,92957700
1000,610000,88937100
1000,620000,94030900
1000,630000,107920200
1000,640000,128758500
1000,650000,123918400
1000,660000,139515900
1000,670000,124812100
1000,680000,133036800
1000,690000,149089300
1000,700000,118052900
1000,710000,132857300
1000,720000,175936000
1000,730000,121601800
1000,740000,108029000
1000,750000,164836900
1000,760000,213203900
1000,770000,130921000
1000,780000,160551200
1000,790000,145944100
1000,800000,127774000
1000,810000,174411400
1000,820000,114943500
1000,830000,164649600
1000,840000,158887200
1000,850000,159938700
1000,860000,142316200
1000,870000,191650000
1000,880000,181076700
1000,890000,196469400
1000,900000,211364400
1000,910000,197653200
1000,920000,189448900
1000,930000,195692200
1000,940000,192291200
1000,950000,199102100
1000,960000,201549300
1000,970000,206811800
1000,980000,208409800
1000,990000,189583100
1000,1000000,184279200
1000,10000,870700
1000,20000,731700
1000,30000,670900
1000,40000,831700
1000,50000,1338800
1000,60000,2209600
1000,70000,1701400
1000,80000,4063000
1000,90000,14453000
1000,100000,3916400
1000,110000,3881800
1000,120000,5865900
1000,130000,7070700
1000,140000,7019500
1000,150000,10418400
1000,160000,5678800
1000,170000,9051500
1000,180000,10317200
1000,190000,9805100
1000,200000,13326100
1000,210000,8290800
1000,220000,32792400
1000,230000,10959000
1000,240000,16128600
1000,250000,21930000
1000,260000,14364500
1000,270000,21806700
1000,280000,18085600
1000,290000,38643500
1000,300000,26676800
1000,310000,21614700
1000,320000,26901100
1000,330000,36900800
1000,340000,41992100
1000,350000,30789600
1000,360000,33857500
1000,370000,29877100
1000,380000,52955700
1000,390000,25751600
1000,400000,52162900
1000,410000,31080700
1000,420000,43077600
1000,430000,57366500
1000,440000,52820400
1000,450000,64240900
1000,460000,57025700
1000,470000,60905200
1000,480000,90764800
1000,490000,62136000
1000,500000,84754200
1000,510000,47431900
1000,520000,81837600
1000,530000,72974100
1000,540000,142814200
1000,550000,78094400
1000,560000,110554000
1000,570000,107404900
1000,580000,89755200
1000,590000,77883500
1000,600000,113328200
1000,610000,98405300
1000,620000,109634300
1000,630000,140577000
1000,640000,113918900
1000,650000,117591700
1000,660000,113677000
1000,670000,114425500
1000,680000,123772600
1000,690000,116919400
1000,700000,125603600
1000,710000,130976600
1000,720000,133981200
1000,730000,143300700
1000,740000,154220100
1000,750000,132149700
1000,760000,130807700
1000,770000,174373800
1000,780000,173596000
1000,790000,144409900
1000,800000,139118000
1000,810000,122963400
1000,820000,172916500
1000,830000,141136400
1000,840000,150843100
1000,850000,155328000
1000,860000,158234900
1000,870000,184379400
1000,880000,188172900
1000,890000,146186100
1000,900000,182348700
1000,910000,178299800
1000,920000,195822000
1000,930000,173202300
1000,940000,173744900
1000,950000,209021300
1000,960000,198342800
1000,970000,209590200
1000,980000,181782500
1000,990000,200566200
1000,1000000,215180300
1000,10000,754000
1000,20000,1021300
1000,30000,2398000
1000,40000,1868600
1000,50000,5338000
1000,60000,4304500
1000,70000,3376100
1000,80000,3403500
1000,90000,5471500
1000,100000,3683700
1000,110000,4181500
1000,120000,5311000
1000,130000,9435200
1000,140000,6988500
1000,150000,5368900
1000,160000,5075800
1000,170000,4604000
1000,180000,10161600
1000,190000,9201400
1000,200000,6101500
1000,210000,12809500
1000,220000,19519800
1000,230000,11807600
1000,240000,10117800
1000,250000,7743200
1000,260000,17030700
1000,270000,23554300
1000,280000,11751500
1000,290000,10587600
1000,300000,21681500
1000,310000,18732100
1000,320000,15193100
1000,330000,25647000
1000,340000,40499900
1000,350000,42733700
1000,360000,22015000
1000,370000,32860200
1000,380000,44890300
1000,390000,43052400
1000,400000,29373100
1000,410000,26976900
1000,420000,56140600
1000,430000,28113700
1000,440000,92755200
1000,450000,76104300
1000,460000,81161200
1000,470000,77552000
1000,480000,100934500
1000,490000,48196800
1000,500000,92455200
1000,510000,68125000
1000,520000,87206500
1000,530000,77640800
1000,540000,84454200
1000,550000,110910600
1000,560000,80511400
1000,570000,99952100
1000,580000,81858800
1000,590000,93074900
1000,600000,104225500
1000,610000,94603400
1000,620000,86348900
1000,630000,111057900
1000,640000,102258700
1000,650000,121276000
1000,660000,120489600
1000,670000,87485500
1000,680000,116998000
1000,690000,103194500
1000,700000,114520600
1000,710000,107540000
1000,720000,137852900
1000,730000,107400600
1000,740000,136264900
1000,750000,142321600
1000,760000,145583100
1000,770000,119678500
1000,780000,123678300
1000,790000,158426400
1000,800000,170713000
1000,810000,175904700
1000,820000,140655500
1000,830000,176397100
1000,840000,169212700
1000,850000,174066200
1000,860000,181380100
1000,870000,208555500
1000,880000,173973400
1000,890000,197825100
1000,900000,188601700
1000,910000,150254900
1000,920000,170822800
1000,930000,153182100
1000,940000,142847100
1000,950000,157987500
1000,960000,169405000
1000,970000,142675300
1000,980000,156331500
1000,990000,165375800
1000,1000000,179731100
1000,10000,723800
1000,20000,1400800
1000,30000,2105700
1000,40000,4983300
1000,50000,4497900
1000,60000,6888200
1000,70000,3176300
1000,80000,2427500
1000,90000,3271800
1000,100000,2501100
1000,110000,4206800
1000,120000,3058600
1000,130000,3757100
1000,140000,3633200
1000,150000,5894800
1000,160000,5732800
1000,170000,4104400
1000,180000,5180400
1000,190000,6164100
1000,200000,8674300
1000,210000,5676100
1000,220000,9247400
1000,230000,6907200
1000,240000,8695600
1000,250000,7854800
1000,260000,9697100
1000,270000,7839000
1000,280000,10430100
1000,290000,20545800
1000,300000,14402000
1000,310000,15303600
1000,320000,25307400
1000,330000,33893100
1000,340000,23538000
1000,350000,71291000
1000,360000,50300200
1000,370000,32239000
1000,380000,69782800
1000,390000,93339600
1000,400000,54281000
1000,410000,60250800
1000,420000,88406300
1000,430000,16032300
1000,440000,18619200
1000,450000,16423000
1000,460000,18134700
1000,470000,25087100
1000,480000,34582600
1000,490000,33113100
1000,500000,68923900
1000,510000,63465500
1000,520000,41415000
1000,530000,30440800
1000,540000,38489800
1000,550000,51014200
1000,560000,50876400
1000,570000,55739700
1000,580000,67772100
1000,590000,94004300
1000,600000,149706800
1000,610000,115950100
1000,620000,122403100
1000,630000,137884200
1000,640000,109619800
1000,650000,117610200
1000,660000,108927800
1000,670000,88213900
1000,680000,95847900
1000,690000,61154000
1000,700000,93132200
1000,710000,52471900
1000,720000,97457200
1000,730000,84113000
1000,740000,78570700
1000,750000,106082200
1000,760000,94899200
1000,770000,146202200
1000,780000,142315000
1000,790000,97425100
1000,800000,175037000
1000,810000,168516100
1000,820000,120429900
1000,830000,68785500
1000,840000,85916500
1000,850000,101144500
1000,860000,122718800
1000,870000,237798200
1000,880000,163718700
1000,890000,130575200
1000,900000,135720200
1000,910000,146621700
1000,920000,131209900
1000,930000,137781000
1000,940000,104920400
1000,950000,108722000
1000,960000,134200400
