num_vertices,num_edges,compare_count
1000,210000,1498500
1000,210000,1498500
1000,210000,1498500
1000,210000,1498500
1000,210000,1498500
1000,210000,1498500
1000,210000,1498500
1000,210000,1498500
1000,220000,1498500
1000,220000,1498500
1000,220000,1498500
1000,220000,1498500
1000,220000,1498500
1000,220000,1498500
1000,220000,1498500
1000,220000,1498500
1000,220000,1498500
1000,220000,1498500
1000,230000,1498500
1000,230000,1498500
1000,230000,1498500
1000,230000,1498500
1000,230000,1498500
1000,230000,1498500
1000,230000,1498500
1000,230000,1498500
1000,230000,1498500
1000,230000,1498500
1000,240000,1498500
1000,240000,1498500
1000,240000,1498500
1000,240000,1498500
1000,240000,1498500
1000,240000,1498500
1000,240000,1498500
1000,240000,1498500
1000,240000,1498500
1000,240000,1498500
1000,250000,1498500
1000,250000,1498500
1000,250000,1498500
1000,250000,1498500
1000,250000,1498500
1000,250000,1498500
1000,250000,1498500
1000,250000,1498500
1000,250000,1498500
1000,250000,1498500
1000,260000,1498500
1000,260000,1498500
1000,260000,1498500
1000,260000,1498500
1000,260000,1498500
1000,260000,1498500
1000,260000,1498500
1000,260000,1498500
1000,260000,1498500
1000,260000,1498500
1000,270000,1498500
1000,270000,1498500
1000,270000,1498500
1000,270000,1498500
1000,270000,1498500
1000,270000,1498500
1000,270000,1498500
1000,270000,1498500
1000,270000,1498500
1000,270000,1498500
1000,280000,1498500
1000,280000,1498500
1000,280000,1498500
1000,280000,1498500
1000,280000,1498500
1000,280000,1498500
1000,280000,1498500
1000,280000,1498500
1000,280000,1498500
1000,280000,1498500
1000,290000,1498500
1000,290000,1498500
1000,290000,1498500
1000,290000,1498500
1000,290000,1498500
1000,290000,1498500
1000,290000,1498500
1000,290000,1498500
1000,290000,1498500
1000,290000,1498500
1000,300000,1498500
1000,300000,1498500
1000,300000,1498500
1000,300000,1498500
1000,300000,1498500
1000,300000,1498500
1000,300000,1498500
1000,300000,1498500
1000,300000,1498500
1000,300000,1498500
1000,310000,1498500
1000,310000,1498500
1000,310000,1498500
1000,310000,1498500
1000,310000,1498500
1000,310000,1498500
1000,310000,1498500
1000,310000,1498500
1000,310000,1498500
1000,310000,1498500
1000,320000,1498500
1000,320000,1498500
1000,320000,1498500
1000,320000,1498500
1000,320000,1498500
1000,320000,1498500
1000,320000,1498500
1000,320000,1498500
1000,320000,1498500
1000,320000,1498500
1000,330000,1498500
1000,330000,1498500
1000,330000,1498500
1000,330000,1498500
1000,330000,1498500
1000,330000,1498500
1000,330000,1498500
1000,330000,1498500
1000,330000,1498500
1000,330000,1498500
1000,340000,1498500
1000,340000,1498500
1000,340000,1498500
1000,340000,1498500
1000,340000,1498500
1000,340000,1498500
1000,340000,1498500
1000,340000,1498500
1000,340000,1498500
1000,340000,1498500
1000,350000,1498500
1000,350000,1498500
1000,350000,1498500
1000,350000,1498500
1000,350000,1498500
1000,350000,1498500
1000,350000,1498500
1000,350000,1498500
1000,350000,1498500
1000,350000,1498500
1000,360000,1498500
1000,360000,1498500
1000,360000,1498500
1000,360000,1498500
1000,360000,1498500
1000,360000,1498500
1000,360000,1498500
1000,360000,1498500
1000,360000,1498500
1000,360000,1498500
1000,370000,1498500
1000,370000,1498500
1000,370000,1498500
1000,370000,1498500
1000,370000,1498500
1000,370000,1498500
1000,370000,1498500
1000,370000,1498500
1000,370000,1498500
1000,370000,1498500
1000,380000,1498500
1000,380000,1498500
1000,380000,1498500
1000,380000,1498500
1000,380000,1498500
1000,380000,1498500
1000,380000,1498500
1000,380000,1498500
1000,380000,1498500
1000,380000,1498500
1000,390000,1498500
1000,390000,1498500
1000,390000,1498500
1000,390000,1498500
1000,390000,1498500
1000,390000,1498500
1000,390000,1498500
1000,390000,1498500
1000,390000,1498500
1000,390000,1498500
1000,400000,1498500
1000,400000,1498500
1000,400000,1498500
1000,400000,1498500
1000,400000,1498500
1000,400000,1498500
1000,400000,1498500
1000,400000,1498500
1000,400000,1498500
1000,400000,1498500
1000,410000,1498500
1000,410000,1498500
1000,410000,1498500
1000,410000,1498500
1000,410000,1498500
1000,410000,1498500
1000,410000,1498500
1000,410000,1498500
1000,410000,1498500
1000,410000,1498500
1000,420000,1498500
1000,420000,1498500
1000,420000,1498500
1000,420000,1498500
1000,420000,1498500
1000,420000,1498500
1000,420000,1498500
1000,420000,1498500
1000,420000,1498500
1000,420000,1498500
1000,430000,1498500
1000,430000,1498500
1000,430000,1498500
1000,430000,1498500
1000,430000,1498500
1000,430000,1498500
1000,430000,1498500
1000,430000,1498500
1000,430000,1498500
1000,430000,1498500
1000,440000,1498500
1000,440000,1498500
1000,440000,1498500
1000,440000,1498500
1000,440000,1498500
1000,440000,1498500
1000,440000,1498500
1000,440000,1498500
1000,440000,1498500
1000,440000,1498500
1000,450000,1498500
1000,450000,1498500
1000,450000,1498500
1000,450000,1498500
1000,450000,1498500
1000,450000,1498500
1000,450000,1498500
1000,450000,1498500
1000,450000,1498500
1000,450000,1498500
1000,460000,1498500
1000,460000,1498500
1000,460000,1498500
1000,460000,1498500
1000,460000,1498500
1000,460000,1498500
1000,460000,1498500
1000,460000,1498500
1000,460000,1498500
1000,460000,1498500
1000,470000,1498500
1000,470000,1498500
1000,470000,1498500
1000,470000,1498500
1000,470000,1498500
1000,470000,1498500
1000,470000,1498500
1000,470000,1498500
1000,470000,1498500
1000,470000,1498500
1000,480000,1498500
1000,480000,1498500
1000,480000,1498500
1000,480000,1498500
1000,480000,1498500
1000,480000,1498500
1000,480000,1498500
1000,480000,1498500
1000,480000,1498500
1000,480000,1498500
1000,490000,1498500
1000,490000,1498500
1000,490000,1498500
1000,490000,1498500
1000,490000,1498500
1000,490000,1498500
1000,490000,1498500
1000,490000,1498500
1000,490000,1498500
1000,490000,1498500
1000,500000,1498500
1000,500000,1498500
1000,500000,1498500
1000,500000,1498500
1000,500000,1498500
1000,500000,1498500
1000,500000,1498500
1000,500000,1498500
1000,500000,1498500
1000,500000,1498500
1000,510000,1498500
1000,510000,1498500
1000,510000,1498500
1000,510000,1498500
1000,510000,1498500
1000,510000,1498500
1000,510000,1498500
1000,510000,1498500
1000,510000,1498500
1000,510000,1498500
1000,520000,1498500
1000,520000,1498500
1000,520000,1498500
1000,520000,1498500
1000,520000,1498500
1000,520000,1498500
1000,520000,1498500
1000,520000,1498500
1000,520000,1498500
1000,520000,1498500
1000,530000,1498500
1000,530000,1498500
1000,530000,1498500
1000,530000,1498500
1000,530000,1498500
1000,530000,1498500
1000,530000,1498500
1000,530000,1498500
1000,530000,1498500
1000,530000,1498500
1000,540000,1498500
1000,540000,1498500
1000,540000,1498500
1000,540000,1498500
1000,540000,1498500
1000,540000,1498500
1000,540000,1498500
1000,540000,1498500
1000,540000,1498500
1000,540000,1498500
1000,550000,1498500
1000,550000,1498500
1000,550000,1498500
1000,550000,1498500
1000,550000,1498500
1000,550000,1498500
1000,550000,1498500
1000,550000,1498500
1000,550000,1498500
1000,550000,1498500
1000,560000,1498500
1000,560000,1498500
1000,560000,1498500
1000,560000,1498500
1000,560000,1498500
1000,560000,1498500
1000,560000,1498500
1000,560000,1498500
1000,560000,1498500
1000,560000,1498500
1000,570000,1498500
1000,570000,1498500
1000,570000,1498500
1000,570000,1498500
1000,570000,1498500
1000,570000,1498500
1000,570000,1498500
1000,570000,1498500
1000,570000,1498500
1000,570000,1498500
1000,580000,1498500
1000,580000,1498500
1000,580000,1498500
1000,580000,1498500
1000,580000,1498500
1000,580000,1498500
1000,580000,1498500
1000,580000,1498500
1000,580000,1498500
1000,580000,1498500
1000,590000,1498500
1000,590000,1498500
1000,590000,1498500
1000,590000,1498500
1000,590000,1498500
1000,590000,1498500
1000,590000,1498500
1000,590000,1498500
1000,590000,1498500
1000,590000,1498500
1000,600000,1498500
1000,600000,1498500
1000,600000,1498500
1000,600000,1498500
1000,600000,1498500
1000,600000,1498500
1000,600000,1498500
1000,600000,1498500
1000,600000,1498500
1000,600000,1498500
1000,610000,1498500
1000,610000,1498500
1000,610000,1498500
1000,610000,1498500
1000,610000,1498500
1000,610000,1498500
1000,610000,1498500
1000,610000,1498500
1000,610000,1498500
1000,610000,1498500
1000,620000,1498500
1000,620000,1498500
1000,620000,1498500
1000,620000,1498500
1000,620000,1498500
1000,620000,1498500
1000,620000,1498500
1000,620000,1498500
1000,620000,1498500
1000,620000,1498500
1000,630000,1498500
1000,630000,1498500
1000,630000,1498500
1000,630000,1498500
1000,630000,1498500
1000,630000,1498500
1000,630000,1498500
1000,630000,1498500
1000,630000,1498500
1000,630000,1498500
1000,640000,1498500
1000,640000,1498500
1000,640000,1498500
1000,640000,1498500
1000,640000,1498500
1000,640000,1498500
1000,640000,1498500
1000,640000,1498500
1000,640000,1498500
1000,640000,1498500
1000,650000,1498500
1000,650000,1498500
1000,650000,1498500
1000,650000,1498500
1000,650000,1498500
1000,650000,1498500
1000,650000,1498500
1000,650000,1498500
1000,650000,1498500
1000,650000,1498500
1000,660000,1498500
1000,660000,1498500
1000,660000,1498500
1000,660000,1498500
1000,660000,1498500
1000,660000,1498500
1000,660000,1498500
1000,660000,1498500
1000,660000,1498500
1000,660000,1498500
1000,670000,1498500
1000,670000,1498500
1000,670000,1498500
1000,670000,1498500
1000,670000,1498500
1000,670000,1498500
1000,670000,1498500
1000,670000,1498500
1000,670000,1498500
1000,670000,1498500
1000,680000,1498500
1000,680000,1498500
1000,680000,1498500
1000,680000,1498500
1000,680000,1498500
1000,680000,1498500
1000,680000,1498500
1000,680000,1498500
1000,680000,1498500
1000,680000,1498500
1000,690000,1498500
1000,690000,1498500
1000,690000,1498500
1000,690000,1498500
1000,690000,1498500
1000,690000,1498500
1000,690000,1498500
1000,690000,1498500
1000,690000,1498500
1000,690000,1498500
1000,700000,1498500
1000,700000,1498500
1000,700000,1498500
1000,700000,1498500
1000,700000,1498500
1000,700000,1498500
1000,700000,1498500
1000,700000,1498500
1000,700000,1498500
1000,700000,1498500
1000,710000,1498500
1000,710000,1498500
1000,710000,1498500
1000,710000,1498500
1000,710000,1498500
1000,710000,1498500
1000,710000,1498500
1000,710000,1498500
1000,710000,1498500
1000,710000,1498500
1000,720000,1498500
1000,720000,1498500
1000,720000,1498500
1000,720000,1498500
1000,720000,1498500
1000,720000,1498500
1000,720000,1498500
1000,720000,1498500
1000,720000,1498500
1000,720000,1498500
1000,730000,1498500
1000,730000,1498500
1000,730000,1498500
1000,730000,1498500
1000,730000,1498500
1000,730000,1498500
1000,730000,1498500
1000,730000,1498500
1000,730000,1498500
1000,730000,1498500
1000,740000,1498500
1000,740000,1498500
1000,740000,1498500
1000,740000,1498500
1000,740000,1498500
1000,740000,1498500
1000,740000,1498500
1000,740000,1498500
1000,740000,1498500
1000,740000,1498500
1000,750000,1498500
1000,750000,1498500
1000,750000,1498500
1000,750000,1498500
1000,750000,1498500
1000,750000,1498500
1000,750000,1498500
1000,750000,1498500
1000,750000,1498500
1000,750000,1498500
1000,760000,1498500
1000,760000,1498500
1000,760000,1498500
1000,760000,1498500
1000,760000,1498500
1000,760000,1498500
1000,760000,1498500
1000,760000,1498500
1000,760000,1498500
1000,760000,1498500
1000,770000,1498500
1000,770000,1498500
1000,770000,1498500
1000,770000,1498500
1000,770000,1498500
1000,770000,1498500
1000,770000,1498500
1000,770000,1498500
1000,770000,1498500
1000,770000,1498500
1000,780000,1498500
1000,780000,1498500
1000,780000,1498500
1000,780000,1498500
1000,780000,1498500
1000,780000,1498500
1000,780000,1498500
1000,780000,1498500
1000,780000,1498500
1000,780000,1498500
1000,790000,1498500
1000,790000,1498500
1000,790000,1498500
1000,790000,1498500
1000,790000,1498500
1000,790000,1498500
1000,790000,1498500
1000,790000,1498500
1000,790000,1498500
1000,790000,1498500
1000,800000,1498500
1000,800000,1498500
1000,800000,1498500
1000,800000,1498500
1000,800000,1498500
1000,800000,1498500
1000,800000,1498500
1000,800000,1498500
1000,800000,1498500
1000,800000,1498500
1000,810000,1498500
1000,810000,1498500
1000,810000,1498500
1000,810000,1498500
1000,810000,1498500
1000,810000,1498500
1000,810000,1498500
1000,810000,1498500
1000,810000,1498500
1000,810000,1498500
1000,820000,1498500
1000,820000,1498500
1000,820000,1498500
1000,820000,1498500
1000,820000,1498500
1000,820000,1498500
1000,820000,1498500
1000,820000,1498500
1000,820000,1498500
1000,820000,1498500
1000,830000,1498500
1000,830000,1498500
1000,830000,1498500
1000,830000,1498500
1000,830000,1498500
1000,830000,1498500
1000,830000,1498500
1000,830000,1498500
1000,830000,1498500
1000,830000,1498500
1000,840000,1498500
1000,840000,1498500
1000,840000,1498500
1000,840000,1498500
1000,840000,1498500
1000,840000,1498500
1000,840000,1498500
1000,840000,1498500
1000,840000,1498500
1000,840000,1498500
1000,850000,1498500
1000,850000,1498500
1000,850000,1498500
1000,850000,1498500
1000,850000,1498500
1000,850000,1498500
1000,850000,1498500
1000,850000,1498500
1000,850000,1498500
1000,850000,1498500
1000,860000,1498500
1000,860000,1498500
1000,860000,1498500
1000,860000,1498500
1000,860000,1498500
1000,860000,1498500
1000,860000,1498500
1000,860000,1498500
1000,860000,1498500
1000,860000,1498500
1000,870000,1498500
1000,870000,1498500
1000,870000,1498500
1000,870000,1498500
1000,870000,1498500
1000,870000,1498500
1000,870000,1498500
1000,870000,1498500
1000,870000,1498500
1000,870000,1498500
1000,880000,1498500
1000,880000,1498500
1000,880000,1498500
1000,880000,1498500
1000,880000,1498500
1000,880000,1498500
1000,880000,1498500
1000,880000,1498500
1000,880000,1498500
1000,880000,1498500
1000,890000,1498500
1000,890000,1498500
1000,890000,1498500
1000,890000,1498500
1000,890000,1498500
1000,890000,1498500
1000,890000,1498500
1000,890000,1498500
1000,890000,1498500
1000,890000,1498500
1000,900000,1498500
1000,900000,1498500
1000,900000,1498500
1000,900000,1498500
1000,900000,1498500
1000,900000,1498500
1000,900000,1498500
1000,900000,1498500
1000,900000,1498500
1000,900000,1498500
1000,910000,1498500
1000,910000,1498500
1000,910000,1498500
1000,910000,1498500
1000,910000,1498500
1000,910000,1498500
1000,910000,1498500
1000,910000,1498500
1000,910000,1498500
1000,910000,1498500
1000,920000,1498500
1000,920000,1498500
1000,920000,1498500
1000,920000,1498500
1000,920000,1498500
1000,920000,1498500
1000,920000,1498500
1000,920000,1498500
1000,920000,1498500
1000,920000,1498500
1000,930000,1498500
1000,930000,1498500
1000,930000,1498500
1000,930000,1498500
1000,930000,1498500
1000,930000,1498500
1000,930000,1498500
1000,930000,1498500
1000,930000,1498500
1000,930000,1498500
1000,940000,1498500
1000,940000,1498500
1000,940000,1498500
1000,940000,1498500
1000,940000,1498500
1000,940000,1498500
1000,940000,1498500
1000,940000,1498500
1000,940000,1498500
1000,940000,1498500
1000,950000,1498500
1000,950000,1498500
1000,950000,1498500
1000,950000,1498500
1000,950000,1498500
1000,950000,1498500
1000,950000,1498500
1000,950000,1498500
1000,950000,1498500
1000,950000,1498500
1000,960000,1498500
1000,960000,1498500
1000,960000,1498500
1000,960000,1498500
1000,960000,1498500
1000,960000,1498500
1000,960000,1498500
1000,960000,1498500
1000,960000,1498500
1000,960000,1498500
1000,970000,1498500
1000,970000,1498500
1000,970000,1498500
1000,970000,1498500
1000,970000,1498500
1000,970000,1498500
1000,970000,1498500
1000,970000,1498500
1000,970000,1498500
1000,970000,1498500
1000,980000,1498500
1000,980000,1498500
1000,980000,1498500
1000,980000,1498500
1000,980000,1498500
1000,980000,1498500
1000,980000,1498500
1000,980000,1498500
1000,980000,1498500
1000,980000,1498500
1000,990000,1498500
1000,990000,1498500
1000,990000,1498500
1000,990000,1498500
1000,990000,1498500
1000,990000,1498500
1000,990000,1498500
1000,990000,1498500
1000,990000,1498500
1000,990000,1498500
1000,1000000,1498500
1000,1000000,1498500
1000,1000000,1498500
1000,1000000,1498500
1000,1000000,1498500
1000,1000000,1498500
1000,1000000,1498500
1000,1000000,1498500
1000,1000000,1498500
1000,1000000,1498500
